Datetime;Family solar opt. (economic) [W];Family solar opt. (intensive) [W];3 daily peaks (economic) [W];Mainly evening (economic) [W];Standard load profile residential (S21) [-]
28/05/2022 11:30;3 486.30;2 439.10;160;200;0.1335
28/05/2022 11:45;2 358.70;3 377.10;80;200;0.1293
28/05/2022 12:00;408.4;2 366.50;160;40;0.1259
28/05/2022 12:15;253.7;692.3;240;40;0.1239
28/05/2022 12:30;240.1;574.7;240;240;0.1214
28/05/2022 12:45;191.6;380.2;160;320;0.1204
28/05/2022 13:00;95.9;85.3;240;120;0.1191
28/05/2022 13:15;845.3;324.9;240;240;0.1168
28/05/2022 13:30;1 485.90;556.5;200;200;0.1158
28/05/2022 13:45;2 800.30;533.1;240;240;0.1142
28/05/2022 14:00;2 120.80;557.6;160;80;0.1128
28/05/2022 14:15;1 426.60;380.8;320;40;0.1118
28/05/2022 14:30;1 360.80;283;360;200;0.1134
28/05/2022 14:45;1 646.90;2 007.90;280;200;0.1158
28/05/2022 15:00;1 535.30;1 152.50;240;160;0.1197
28/05/2022 15:15;1 070.90;501.6;240;80;0.1233
28/05/2022 15:30;267.3;561.2;120;200;0.1269
28/05/2022 15:45;275.9;656.6;0;200;0.132
28/05/2022 16:00;189.5;566.9;160;160;0.1362
28/05/2022 16:15;143;609.4;280;40;0.1378
28/05/2022 16:30;148.3;607.9;240;120;0.1392
28/05/2022 16:45;221.8;820.3;280;240;0.1403
28/05/2022 17:00;219.8;766.2;160;120;0.1425
28/05/2022 17:15;676.3;545.7;160;40;0.1418
28/05/2022 17:30;272.4;433.6;200;120;0.1408
28/05/2022 17:45;231.6;246.1;280;240;0.1418
28/05/2022 18:00;215;200.8;120;120;0.1403
28/05/2022 18:15;240.2;430.4;120;80;0.1394
28/05/2022 18:30;181.1;565.9;240;200;0.1393
28/05/2022 18:45;113.8;433.4;160;240;0.1385
28/05/2022 19:00;442.2;505.8;160;640;0.1368
28/05/2022 19:15;280.3;420;240;200;0.1344
